real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
0,5.68631,5.50115,5.48519,3.91838,3.83901,4.08266,2.75641,2.93134,2.79573,0.89306,1.3966,1.10744,4501.28,250.356
1,5.47058,5.38737,5.45106,4.00415,4.05445,4.14497,2.6421,2.84971,2.78203,1.12777,1.16007,1.08242,5356.38,163.79
2,5.64159,5.49847,5.4531,4.00408,3.9737,4.12287,2.72202,2.85729,2.862,1.09807,1.40545,1.24309,4236.27,230.827
3,5.72169,5.60162,5.51034,3.96171,4.14557,4.33289,2.71589,2.94667,2.90531,0.982146,1.34667,1.25609,5646.58,171.562
4,5.81161,5.57602,5.51839,3.91444,3.97148,4.19202,2.71375,2.97086,2.84588,0.865288,1.40538,1.00705,5787.31,220.818
5,5.656,5.45029,5.50433,4.16476,4.22797,4.18364,2.69841,3.02588,2.91761,1.00419,1.33013,1.26162,4674.7,220.75
6,5.77468,5.45073,5.54608,4.13179,4.07154,4.30668,2.72273,2.96212,2.96747,0.895993,1.25731,1.21645,4193.48,194.773
7,5.61226,5.44094,5.49414,4.06706,4.16226,4.09523,2.81087,3.00403,2.87822,1.10442,1.35439,1.20119,4669.62,229.533
8,5.85777,5.6608,5.71858,4.07569,4.04232,4.31436,2.7847,2.95151,2.91693,1.14668,1.36763,1.1354,5341.42,176.303
9,5.78856,5.46601,5.4379,4.02565,3.96175,4.23645,2.75447,2.99061,2.7568,0.96188,1.31025,1.06829,4405.53,266.632
10,5.79863,5.66596,5.65306,4.03295,4.01467,4.11684,2.75669,2.86139,2.82983,1.05417,1.26241,1.04575,5049.81,255.712
11,5.70162,5.57084,5.43763,4.04947,4.02331,4.10021,2.70558,2.89747,2.83564,0.978298,1.35695,1.17523,4801.7,283.588
12,5.5961,5.48835,5.52159,4.11953,4.10515,4.09878,2.76587,2.87466,2.97505,1.0371,1.26119,1.14829,5095.83,223.373
13,5.78691,5.52574,5.50418,3.9336,3.84984,4.1822,2.67687,2.82362,2.80486,1.0331,1.29362,1.15135,5959.79,191.282
14,5.69067,5.50833,5.5293,4.02451,4.00864,4.16743,2.72329,2.90997,2.90338,1.11426,1.30076,1.06411,4943.56,226.501
15,5.77756,5.51713,5.46653,4.07867,4.08868,4.15058,2.74239,2.93778,2.92387,0.942776,1.45796,1.17966,5382.24,261.683
16,5.7039,5.50906,5.52635,4.06368,3.98757,4.29575,2.81811,2.995,2.97625,1.16298,1.39449,1.23567,5365.38,175.142
17,5.60064,5.50501,5.47726,3.9007,3.98249,4.05065,2.6815,2.79627,2.88787,0.988695,1.28548,1.12805,5472.3,229.647
18,5.67701,5.42377,5.50925,3.92104,3.97353,4.15543,2.72251,2.96265,2.86501,1.12311,1.39197,1.23461,4370.26,203.355
base,5.72031,5.5324,5.53019,4.03574,4.03651,4.15854,2.76617,2.95278,2.88642,1.03713,1.30556,1.15639,5423.17,206.86
