real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
0,5.69318,6.29627,6.65309,4.46143,4.34367,4.04175,2.72291,2.47904,2.60595,0.792346,0.907452,0.936861,5760.02,221.553
1,5.66184,5.81719,6.10796,4.45448,4.44628,4.30316,2.34288,2.60149,2.82684,0.513255,0.607178,0.684505,10505.3,198.149
2,6.10464,6.11292,6.19633,4.53374,4.51649,4.45562,2.22633,2.40044,2.39168,0.939624,0.7945,0.517563,6284.62,296.463
3,4.60039,4.57968,4.52186,3.30384,3.56665,3.44277,2.30733,2.39744,2.37491,0.687061,0.921594,1.06057,5447.3,233.393
4,4.31305,4.22,4.11337,2.87948,3.10756,3.11027,2.14664,2.15533,2.1493,0.580486,0.750798,0.599085,5883.5,275.5
5,3.9617,3.91241,4.00155,3.01557,3.13137,3.0961,1.99056,2.27665,2.36363,0.363185,0.876838,1.01574,4572.67,146.581
6,6.16046,5.99096,6.04299,3.87915,4.1097,4.33478,2.38725,2.29985,2.94167,0.724968,0.578799,0.670089,5214.87,221.672
7,3.87649,3.7704,3.8536,2.94816,2.83306,2.68215,2.08458,1.99014,1.93647,0.727945,0.814162,0.681113,5061.06,332.529
8,5.79884,5.23916,5.53238,4.09823,3.96841,4.04047,2.4244,2.66684,2.44649,0.917005,1.08937,1.28614,3797.88,200.842
9,4.08049,4.13873,4.25874,3.38508,3.30415,3.28524,2.12265,2.10742,1.85452,0.524078,0.469692,0.469401,6159.57,290.368
10,5.60265,4.34666,4.49671,3.59041,3.23126,2.9991,2.39484,2.23484,2.29089,0.654035,1.00767,1.18566,5467.99,302.874
11,5.37796,5.29978,5.10461,3.79911,4.27804,4.276,2.18846,2.51047,3.28381,0.866252,0.985559,1.37911,6255.95,177.857
12,3.73288,3.90777,3.81414,2.05868,2.40317,2.82605,1.33152,1.43544,1.98393,0.470829,0.57649,0.460753,7195.78,132.702
13,4.20046,3.97654,3.9193,2.95378,2.83788,2.96115,1.87206,1.92665,2.0037,0.58364,0.771647,0.650495,6443.33,216.055
14,3.85082,3.79219,3.8612,3.00691,3.00355,2.77257,2.0976,2.05157,2.00698,0.562811,0.661154,0.65522,4736.96,272.226
15,5.8182,5.88023,5.77632,4.56101,4.55625,4.43587,2.88352,2.785,2.8719,0.638536,1.07597,1.1146,8171.29,275.107
16,5.25794,5.30227,5.04882,3.85444,4.02268,4.38352,2.83144,2.92942,3.09546,1.19192,1.45337,1.05618,6733.74,158.747
17,4.94487,5.05567,5.06577,3.56374,3.96383,3.89132,1.94083,2.0725,2.43818,0.636004,0.480982,0.72927,5722.01,200.938
18,6.143,5.79008,6.93392,4.04636,4.26308,4.56514,2.97942,3.14374,3.02681,0.830049,1.00598,0.769816,4146.37,205.48
base,6.01386,5.94923,5.91295,4.34262,4.40702,4.40456,2.70571,2.74839,2.7628,0.772947,0.819786,0.832612,6384.37,241.298
