real_name,well01_1,well02_1,well03_1,well04_1,well05_1,well06_1,well07_1,well08_1,well09_1,well10_1,well11_1,well12_1,part_time,part_east
0,5.68264,5.56491,5.36244,4.16202,3.93487,4.09037,2.64498,3.06133,2.92999,1.09667,1.09801,1.13248,5976.91,213.071
1,5.61545,5.45158,5.26436,3.97887,3.78947,3.87174,2.71552,3.1373,2.7526,1.18277,1.04964,1.2271,5656.08,345.084
2,5.69312,5.70254,5.55538,4.1104,3.91662,4.07026,2.4175,3.09759,3.02527,1.09825,1.33235,1.2978,7236.67,279.387
3,5.72823,5.5842,5.48007,4.15296,4.00513,4.02552,2.65936,3.26225,3.09043,1.2043,1.16302,1.41444,7132.04,225.879
4,5.63083,5.58653,5.5714,4.00606,3.95116,3.87815,2.72937,3.19479,2.8295,1.19157,1.34507,1.19999,6158.65,297.686
5,5.71456,5.53995,5.46661,4.05905,4.06193,4.05803,2.84503,3.14437,3.0982,1.07824,1.21805,1.17459,5711.52,229.955
6,5.80656,5.50098,5.39406,4.06278,3.92654,3.93897,2.67128,3.13186,3.15261,1.14105,0.96374,1.43745,5099.71,207.288
7,5.69535,5.45169,5.41478,4.17713,3.97161,4.10414,2.66307,3.18502,2.97194,1.1793,1.24167,1.10867,5049.12,209.01
8,5.60962,5.43609,5.43868,3.98885,3.86099,3.9538,2.50406,3.1516,2.97156,1.18158,1.15969,1.27764,3972.93,153.581
9,5.62818,5.60203,5.55003,4.13822,3.93335,3.97381,2.62883,3.22223,3.05982,1.22262,1.20129,1.31035,8157.84,240.089
10,5.60944,5.3916,5.28234,3.97278,3.8529,3.91115,2.58931,2.99775,2.92734,1.16917,1.35659,1.29873,7143.09,286.665
11,5.74816,5.68861,5.50153,4.16555,4.14766,4.12565,2.74707,3.10759,3.04146,1.11168,1.05235,1.18837,5604.86,264.799
12,5.68399,5.7224,5.45758,4.08369,4.02518,4.0793,2.60374,3.17834,3.2399,1.06609,1.11374,1.19222,6175.23,173.188
13,5.65785,5.51869,5.43983,4.0793,3.94687,4.08926,2.68518,3.15225,3.06262,1.05322,1.02222,1.19475,7004.35,222.106
14,5.75682,5.50448,5.46232,4.00436,4.02187,3.89711,2.7054,3.17364,2.98695,1.17324,1.09422,1.34809,4993.13,259.857
15,5.62789,5.6555,5.59054,4.06318,4.02803,4.19912,2.52579,3.12872,2.93835,1.13094,1.13155,1.30317,5792.61,200.991
16,5.67468,5.73568,5.51395,4.10446,3.95893,4.15226,2.72754,3.09463,3.04433,1.1012,1.2205,1.33376,4880.19,183.377
17,5.61823,5.56378,5.5963,4.03875,3.96951,4.01906,2.58114,3.12138,2.97964,1.11184,1.2274,1.07567,5758.71,210.602
18,5.68514,5.63132,5.65308,4.06215,4.02476,3.94486,2.71864,3.2095,3.10794,1.08997,1.19146,1.20827,6369.95,269.806
19,5.55277,5.63008,5.51495,4.17167,3.93359,4.04064,2.50132,3.19532,3.0196,1.28509,1.00947,1.09152,7247.79,267.278
20,5.75359,5.66983,5.60798,4.08618,3.99234,4.03937,2.45027,3.14749,3.11428,0.875746,1.26859,1.2812,4951.7,212.593
21,5.56931,5.36454,5.41041,4.03273,3.91602,3.97398,2.5513,3.1996,2.92904,1.07858,1.0269,0.943014,5288.05,190.377
22,5.55141,5.69339,5.57711,4.15765,3.96202,4.06561,2.72218,3.12169,2.97983,1.20363,1.19023,1.24059,5284.25,213.067
23,5.89535,5.56286,5.51099,4.14661,3.81911,3.94053,2.50693,3.17832,3.14948,1.03603,1.20022,1.2714,3888.26,90.7801
24,5.81737,5.61362,5.55259,4.11256,3.85121,3.93429,2.59172,3.07278,2.90826,1.063,1.25156,1.15052,8850.2,245.004
25,5.76488,5.61651,5.57828,4.02289,3.90221,4.03385,2.61618,3.39761,3.05389,1.03433,1.15068,1.4175,6681.91,304.653
26,5.71481,5.52577,5.46747,4.14706,4.01047,3.94316,2.64899,3.18363,2.95482,1.15332,1.0469,1.31356,6222.13,254.547
27,5.77683,5.50351,5.50174,4.20494,4.08111,4.25477,2.67201,3.1424,2.91526,1.17107,1.08347,1.04533,7033.03,195.849
28,5.63944,5.57008,5.4706,3.97812,3.81562,4.05883,2.59321,3.17424,2.85263,1.16727,1.20184,1.03121,6568.54,311.105
29,5.6841,5.6845,5.54038,4.2269,4.10556,4.26742,2.69422,3.09913,2.90916,1.10481,1.15781,1.17031,8316.14,284.231
30,5.56801,5.51119,5.57025,4.07639,3.94198,4.056,2.57975,3.15287,3.02878,1.14327,1.48538,1.2286,5609.44,194.291
31,5.70697,5.59153,5.50139,4.02256,3.87523,4.0083,2.54147,3.10568,3.0319,1.07659,1.12613,1.07432,5932.3,227.252
32,5.68146,5.55707,5.42278,4.21591,3.92869,3.98423,2.51778,3.05954,2.98448,1.17355,1.08173,1.07438,6004.61,209.102
33,5.51535,5.63763,5.54222,4.07434,3.84533,3.97848,2.65053,3.0148,2.95718,1.04285,1.14333,1.3367,8050.2,263.235
34,5.85181,5.55733,5.51801,4.07559,3.97164,4.06155,2.50556,3.13582,3.14051,1.16567,1.18402,1.32857,7012.51,131.795
35,5.74719,5.67408,5.45011,4.07138,4.03539,4.0029,2.51897,3.19203,3.13485,1.10701,1.15854,1.05998,6511.62,205.519
36,5.87153,5.55352,5.46684,4.00108,3.94806,4.08992,2.73403,3.11364,3.00232,1.24479,1.18167,1.23044,6939.38,219.09
37,5.59708,5.62797,5.37764,4.16002,3.93647,4.04968,2.55614,3.27586,3.10167,1.31983,1.1022,1.37694,6036.19,208.504
38,5.76406,5.66107,5.38599,4.06402,3.99408,4.0095,2.45721,3.02216,2.89571,1.12742,1.30947,1.22978,7731.31,266.751
39,5.75361,5.62709,5.40913,3.95849,3.89201,3.93842,2.55649,3.09903,3.08002,1.11552,1.08606,1.07786,6407.6,228.603
40,5.8568,5.74613,5.66523,4.20375,3.99698,3.93167,2.70023,3.11426,3.13848,1.13338,1.12291,1.32106,7482.73,231.315
41,5.62699,5.51724,5.32569,3.87303,3.90818,4.05665,2.54785,3.16428,3.08049,1.12286,1.18626,1.38375,4341.76,153.944
42,5.94648,5.69049,5.64989,4.22755,4.00168,4.07946,2.57777,3.36471,3.09953,1.09794,1.22441,1.13005,8076.01,275.577
43,5.88199,5.67743,5.71148,4.09021,3.99824,4.12486,2.41743,3.14389,2.94304,1.15509,0.985341,1.19532,5265.14,175.209
44,5.82076,5.55237,5.47097,4.0776,3.90657,4.2229,2.72309,3.10994,3.01417,1.24562,1.31571,1.26565,4816.35,189.973
45,5.76571,5.71658,5.48818,4.13187,4.21701,4.11257,2.63951,3.09634,3.01345,1.03199,1.12439,1.3497,6252.5,233.767
46,5.63574,5.54735,5.28655,3.98967,4.05782,4.00136,2.52014,3.21762,3.09072,1.04831,1.20674,1.3027,5551.2,224.394
47,5.82047,5.5996,5.50414,4.19772,4.03328,4.00512,2.5193,3.05226,3.0015,1.15988,1.27521,1.26899,6105.29,250.09
48,5.83699,5.66556,5.42981,3.99303,3.85339,4.00258,2.65646,3.23808,3.12372,1.09771,1.17046,1.21467,7218.76,218.895
base,5.69589,5.61958,5.48237,4.07445,3.93476,4.04399,2.61642,3.14273,3.00209,1.13842,1.1765,1.20899,7147.49,222.776
